   3.38199306   0.00050019  -0.00050536  -0.00000259  -0.20459466
   3.32249308  -0.00005452   0.00055977   0.00025263  -0.20847461
   3.26299310  -0.00061764   0.00013793  -0.00023985  -0.21347879
   3.20349312   0.00209258   0.00025671   0.00117464  -0.21747012
   3.14399314  -0.00020856   0.00008927  -0.00005965  -0.22307046
   3.08449316   0.00042627   0.00051188   0.00046908  -0.22847454
   3.02499318  -0.00015478  -0.00010383  -0.00012930  -0.23379841
   2.96549320  -0.00010867  -0.00014023  -0.00012445  -0.23929781
   2.90599322   0.00051080  -0.00026092   0.00012494  -0.24564925
   2.84649324   0.00209698  -0.00051303   0.00079197  -0.25191876
   2.78699327   0.00036627  -0.00033065   0.00001781  -0.25839052
   2.72749329   0.00068789   0.00003793   0.00036291  -0.26564246
   2.66799331   0.00091878   0.00013602   0.00052740  -0.27413025
   2.60849333   0.00198830  -0.00044789   0.00077020  -0.28203297
   2.54899335   0.00154776  -0.00037088   0.00058844  -0.29141259
   2.48949337   0.00100440   0.00044598   0.00072519  -0.30067542
   2.42999339   0.00059459  -0.00024061   0.00017699  -0.31029886
   2.37049341  -0.00060447   0.00173142   0.00056348  -0.32176256
   2.31099343   0.00189134   0.00080268   0.00134701  -0.33442977
   2.25149345  -0.00060703   0.00034559  -0.00013072  -0.34844494
   2.19199347   0.00182584  -0.00012950   0.00084817  -0.36284706
   2.13249350  -0.00076327   0.00080843   0.00002258  -0.37957087
   2.07299352   0.00253935  -0.00027050   0.00113443  -0.39886054
   2.01349354   0.00364108  -0.00183985   0.00090061  -0.42021197
   1.95399356   0.01055330  -0.00587280   0.00234025  -0.44764271
   1.89449358   0.02034479  -0.01287586   0.00373446  -0.48354971
   1.83499360   0.36896673  -0.25270224   0.05813225  -0.58988249
   1.77549362   0.56976467  -0.40007702   0.08484383  -0.73396927
   1.71599364   0.66687828  -0.47995302   0.09346263  -0.85039729
   1.65649366   0.73031443  -0.53837359   0.09597042  -0.94822383
   1.59699368   0.77762192  -0.58681911   0.09540141  -1.03652847
   1.53749371   0.81338567  -0.62823576   0.09257495  -1.11439204
   1.47799373   0.84113395  -0.66453522   0.08829936  -1.18394268
   1.41849375   0.86430877  -0.69858879   0.08285999  -1.24898648
   1.35899377   0.88289630  -0.73020500   0.07634565  -1.30835152
   1.29949379   0.89783829  -0.75891739   0.06946045  -1.36145484
   1.23999381   0.91012198  -0.78568959   0.06221619  -1.41011882
   1.18049383   0.92017496  -0.81196243   0.05410627  -1.45604932
   1.12099385   0.92840374  -0.83512610   0.04663882  -1.49622095
   1.06149387   0.93506211  -0.85839236   0.03833488  -1.53429079
   1.00199389   0.94038463  -0.88001174   0.03018644  -1.56864643
   0.94249392   0.94461644  -0.89874560   0.02293542  -1.59823787
   0.88299394   0.94786155  -0.91653222   0.01566467  -1.62505698
   0.82349396   0.95030141  -0.93357015   0.00836563  -1.64961851
   0.76399398   0.95208365  -0.94788915   0.00209725  -1.66985083
   0.70449400   0.95324838  -0.96078944  -0.00377053  -1.68726134
   0.64499402   0.95408797  -0.97179705  -0.00885454  -1.70187891
   0.58549404   0.95457518  -0.98094463  -0.01318473  -1.71360660
   0.52599406   0.95482963  -0.98805213  -0.01661125  -1.72247887
   0.46649405   0.95494825  -0.99327004  -0.01916090  -1.72885001
   0.40699404   0.95498610  -0.99681973  -0.02091682  -1.73309469
   0.34749404   0.95499885  -0.99883020  -0.02191567  -1.73548031
   0.28799403   0.95499998  -0.99971837  -0.02235919  -1.73652387
   0.22849403   0.95499998  -0.99996668  -0.02248335  -1.73681521
   0.16899404   0.95499998  -0.99999923  -0.02249962  -1.73685181
   0.10949405   0.95499998  -1.00000000  -0.02250001  -1.73685277
   0.04999405   0.95499998  -1.00000000  -0.02250001  -1.73685277
