id,fecha,latitud,longitud,direccion,barrioNombre,altura,fuste,faseVital,estadoFitosanitario,inclinacion,ahuecamiento,problemaDesrames,problemaDescalzado,problemaFustePartido,problemaObjetoExtranio,problemaGrieta,problemaDesequilibrioCopa,manejoInadecuado,intervenciones,distForestalAdecuada,interf,cazuela,levantamientoVereda,observaciones,especieNombre,lugarRelevamientoNombre,tipoLugarNombre
69256,7/17/2018,-31.41709959,-64.16657344,287,Juniors,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Franja Verde (F),,,F,Rio Cuarto 200-300,Calle
69257,7/17/2018,-31.41705353,-64.16655667,287,Juniors,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Cazuela adecuada,,,F,Rio Cuarto 200-300,Calle
69258,7/17/2018,-31.4169717,-64.1665104,277,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Acacia Visco,Rio Cuarto 200-300,Calle
69259,7/17/2018,-31.41690417,-64.16650705,277,Juniors,Entre 7m. y 10m.,"Mayor 0,40m",Decrépito,Malo,Leve,Severo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Severo,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Arce Negundo,Rio Cuarto 200-300,Calle
69260,7/17/2018,-31.41683808,-64.16647989,267,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Fresno Americano,Rio Cuarto 200-300,Calle
69261,7/17/2018,-31.41666497,-64.1664296,/-265,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,Rio Cuarto 200-300,Calle
69262,7/17/2018,-31.41659401,-64.16640546,245,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Ficus Benjamina,Rio Cuarto 200-300,Calle
69263,7/17/2018,-31.4164561,-64.16636221,227,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Adecuada,No,,Ficus Benjamina,Rio Cuarto 200-300,Calle
69264,7/17/2018,-31.41635567,-64.16634914,225,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Inadecuada,Leve,,Fresno Americano,Rio Cuarto 200-300,Calle
69265,7/17/2018,-31.41628271,-64.16634243,215,Juniors,Menor a 4m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Crespón,Rio Cuarto 200-300,Calle
69266,7/17/2018,-31.41625181,-64.16634142,215,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,Severo,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Tilo,Rio Cuarto 200-300,Calle
69267,7/17/2018,-31.41620946,-64.16634746,215,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,Severo,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Severo,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Tilo,Rio Cuarto 200-300,Calle
69270,7/17/2018,-31.41699115,-64.16766241,/-271,Juniors,Mayor a 10m,"Mayor 0,40m",Añoso,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Inadecuada,Considerable,,Roble Sedoso,San Nicolás 200-300,Calle
69271,7/17/2018,-31.41683293,-64.1676262,267,Juniors,Mayor a 10m,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Severo,Mantenimiento,FALSE,FALSE,Franja Verde,No,,Roble Sedoso,San Nicolás 200-300,Calle
69272,7/17/2018,-31.41676311,-64.16761044,267,Juniors,Mayor a 10m,"Mayor 0,40m",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,FALSE,FALSE,Franja Verde,No,,Roble Sedoso,San Nicolás 200-300,Calle
69273,7/17/2018,-31.4166418,-64.16758228,/-253,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Adecuada,No,esquina rosario de santa fe 1106,Lapacho Rosado,San Nicolás 200-300,Calle
69274,7/17/2018,-31.41695195,-64.16775763,290,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,TRUE,Inadecuada,Leve,esquina Juan José paso 1099,Siempre Verde,San Nicolás 200-300,Calle
69275,7/17/2018,-31.41687184,-64.16773383,/-290,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Inadecuada,Considerable,esquina Juan José paso 1099,Siempre Verde,San Nicolás 200-300,Calle
69276,7/17/2018,-31.41675653,-64.1677174,280,Juniors,Entre 4m. y 7m.,"Menor a 0,10m.",Maduro,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Adecuada,No,,Limpiatubos,San Nicolás 200-300,Calle
69278,7/17/2018,-31.41665896,-64.16769996,280,Juniors,Menor a 4m.,"Menor a 0,10m.",Maduro,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Adecuada,No,,Limpiatubos,San Nicolás 200-300,Calle
69280,7/17/2018,-31.41657599,-64.16768823,280,Juniors,Menor a 4m.,"Menor a 0,10m.",Maduro,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Adecuada,No,,Limpiatubos,San Nicolás 200-300,Calle
69281,7/17/2018,-31.41800689,-64.16805234,396,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,San Nicolás 300-400,Calle
69282,7/17/2018,-31.41793478,-64.16803055,396,Juniors,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Franja Verde (F),,,F,San Nicolás 300-400,Calle
69283,7/17/2018,-31.4178561,-64.1679883,388,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Decrépito,Regular,No,Severo,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Fresno Americano,San Nicolás 300-400,Calle
69284,7/17/2018,-31.41782034,-64.16797757,/-380,Juniors,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Franja Verde (F),,,F,San Nicolás 300-400,Calle
69285,7/17/2018,-31.41775338,-64.16796081,368,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,TRUE,Franja Verde,No,,Lapacho Rosado,San Nicolás 300-400,Calle
69286,7/17/2018,-31.41768643,-64.16794337,368,Juniors,Mayor a 10m,"Entre 0,10m. y 0,40m.",Maduro,Bueno,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,TRUE,Franja Verde,No,,Jacarandá,San Nicolás 300-400,Calle
69287,7/17/2018,-31.41761404,-64.16791957,358,Juniors,Entre 4m. y 7m.,"Menor a 0,10m.",Joven,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Lapacho Rosado,San Nicolás 300-400,Calle
69288,7/17/2018,-31.41754451,-64.16790348,346,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Adecuada,No,,Siempre Verde,San Nicolás 300-400,Calle
69289,7/17/2018,-31.4174973,-64.16788436,346,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Adecuada,No,,Siempre Verde,San Nicolás 300-400,Calle
69290,7/17/2018,-31.41741318,-64.16786626,336,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Decrépito,Malo,Leve,Leve,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Severo,Mantenimiento,TRUE,FALSE,Franja Verde,Leve,,Fresno Americano,San Nicolás 300-400,Calle
69291,7/17/2018,-31.41733135,-64.16783474,336,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Severo,Mantenimiento,FALSE,FALSE,Adecuada,Considerable,,Fresno Americano,San Nicolás 300-400,Calle
69292,7/17/2018,-31.41725896,-64.16782904,336,Juniors,Menor a 4m.,"Menor a 0,10m.",Maduro,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,FALSE,FALSE,Adecuada,No,,Fresno Americano,San Nicolás 300-400,Calle
69293,7/17/2018,-31.417182,-64.16780189,326,Juniors,Menor a 4m.,"Entre 0,10m. y 0,40m.",Joven,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Lapacho Rosado,San Nicolás 300-400,Calle
69294,7/17/2018,-31.41712477,-64.16778546,326,Juniors,Menor a 4m.,"Entre 0,10m. y 0,40m.",Joven,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Lapacho Rosado,San Nicolás 300-400,Calle
69295,7/17/2018,-31.41709759,-64.16777875,316,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Sin intervenciones,TRUE,FALSE,Adecuada,No,,Otra especie,San Nicolás 300-400,Calle
69296,7/17/2018,-31.41707012,-64.16777004,316,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Adecuada,No,,Lapacho Amarilla,San Nicolás 300-400,Calle
69297,7/17/2018,-31.41705839,-64.16776668,/-310,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,FALSE,FALSE,Franja Verde,No,,Ficus Benjamina,San Nicolás 300-400,Calle
69298,7/17/2018,-31.41705897,-64.16775595,/-310,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,Leve,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Leve,Mantenimiento,FALSE,FALSE,Franja Verde,No,,Fresno Americano,San Nicolás 300-400,Calle
69299,7/17/2018,-31.41704638,-64.16774858,/-310,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,No,No,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,No,Mantenimiento,TRUE,TRUE,Franja Verde,No,,Algarrobo,San Nicolás 300-400,Calle
69300,7/17/2018,-31.41712535,-64.16767113,305,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Joven,Bueno,Leve,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Lapacho Rosado,San Nicolás 300-400,Calle
69301,7/17/2018,-31.4171963,-64.16769292,/-311,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Malo,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Lapacho Rosado,San Nicolás 300-400,Calle
69302,7/17/2018,-31.41724666,-64.16770533,327,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Adecuada,No,,Crespón,San Nicolás 300-400,Calle
69303,7/17/2018,-31.41731333,-64.16772611,327,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,No,No,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Crespón,San Nicolás 300-400,Calle
69304,7/17/2018,-31.41735653,-64.16774053,327,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Crespón,San Nicolás 300-400,Calle
69305,7/17/2018,-31.41741118,-64.16776367,345,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,Leve,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,San Nicolás 300-400,Calle
69306,7/17/2018,-31.41748414,-64.16778378,351,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,San Nicolás 300-400,Calle
69307,7/17/2018,-31.41753994,-64.16780122,359,Juniors,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Cazuela adecuada,,,F,San Nicolás 300-400,Calle
69308,7/17/2018,-31.41763779,-64.16781764,359,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Acacia Visco,San Nicolás 300-400,Calle
69309,7/17/2018,-31.41772992,-64.16784648,365,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Sin intervenciones,TRUE,FALSE,Adecuada,No,,Siempre Verde,San Nicolás 300-400,Calle
69310,7/17/2018,-31.4178066,-64.16787967,373,Juniors,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Cazuela adecuada,,,F,San Nicolás 300-400,Calle
69311,7/17/2018,-31.4178581,-64.16789409,373,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Ficus Benjamina,San Nicolás 300-400,Calle
69312,7/17/2018,-31.41793307,-64.16791253,377,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Severo,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Tipa Blanca,San Nicolás 300-400,Calle
69313,7/17/2018,-31.41798686,-64.16792795,381,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,San Nicolás 300-400,Calle
69314,7/17/2018,-31.41803636,-64.16794304,387,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,Leve,No,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Adecuada,No,,Siempre Verde,San Nicolás 300-400,Calle
69315,7/17/2018,-31.41907525,-64.1681784,/-491,Juniors,Menor a 4m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Liquidambar,San Nicolás 400-500,Calle
69316,7/17/2018,-31.41902118,-64.16816499,/-485,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Siempre Verde,San Nicolás 400-500,Calle
69317,7/17/2018,-31.41896538,-64.16815225,479,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,Leve,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Leve,Mantenimiento,FALSE,FALSE,Franja Verde,No,,Siempre Verde,San Nicolás 400-500,Calle
69318,7/17/2018,-31.41892504,-64.16814186,479,Juniors,Menor a 4m.,"Menor a 0,10m.",Maduro,Bueno,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,FALSE,FALSE,Franja Verde,No,,Altea,San Nicolás 400-500,Calle
69319,7/17/2018,-31.41889529,-64.16813716,479,Juniors,Menor a 4m.,"Entre 0,10m. y 0,40m.",Decrépito,Regular,Leve,Severo,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,San Nicolás 400-500,Calle
69320,7/17/2018,-31.41884579,-64.16812375,475,Juniors,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,Franja Verde (F),,,F,San Nicolás 400-500,Calle
69321,7/17/2018,-31.41877969,-64.16810498,475,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Severa,Leve,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,San Nicolás 400-500,Calle
69322,7/17/2018,-31.41867326,-64.1680852,465,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Otra especie,San Nicolás 400-500,Calle
69323,7/17/2018,-31.41861661,-64.16807178,465,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Crespón,San Nicolás 400-500,Calle
69324,7/17/2018,-31.41855366,-64.16806106,457,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,FALSE,FALSE,Franja Verde,No,,Palmera Phoenix,San Nicolás 400-500,Calle
69327,7/17/2018,-31.41852162,-64.16805401,457,Juniors,Mayor a 10m,"Entre 0,10m. y 0,40m.",Añoso,Regular,Severa,Leve,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,FALSE,FALSE,Franja Verde,Leve,,Lapacho Rosado,San Nicolás 400-500,Calle
69328,7/17/2018,-31.41848499,-64.16804094,449,Juniors,Menor a 4m.,"Menor a 0,10m.",Maduro,Bueno,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Adecuada,No,,Altea,San Nicolás 400-500,Calle
69329,7/17/2018,-31.41842605,-64.16803055,443,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Ficus Benjamina,San Nicolás 400-500,Calle
69330,7/17/2018,-31.4183797,-64.16802015,/-431,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Adecuada,No,,Ficus Benjamina,San Nicolás 400-500,Calle
69331,7/17/2018,-31.41829444,-64.16800138,425,Juniors,Mayor a 10m,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Brachichito,San Nicolás 400-500,Calle
69332,7/17/2018,-31.4182312,-64.16798562,425,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Fresno Americano,San Nicolás 400-500,Calle
69333,7/17/2018,-31.418188,-64.16797657,405,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,San Nicolás 400-500,Calle
69334,7/17/2018,-31.41815767,-64.16797053,405,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Siempre Verde,San Nicolás 400-500,Calle
69335,7/17/2018,-31.41812448,-64.16796651,405,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Leve,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,San Nicolás 400-500,Calle
69336,7/17/2018,-31.41810731,-64.16803457,404,Juniors,Menor a 4m.,"Menor a 0,10m.",Maduro,Regular,Leve,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Crespón,San Nicolás 400-500,Calle
69337,7/17/2018,-31.41815796,-64.16805234,414,Juniors,Mayor a 10m,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Siempre Verde,San Nicolás 400-500,Calle
69338,7/17/2018,-31.41821032,-64.16806642,424,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Cina Cina,San Nicolás 400-500,Calle
69339,7/17/2018,-31.41825696,-64.16807614,424,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Cina Cina,San Nicolás 400-500,Calle
69340,7/17/2018,-31.41831447,-64.16808821,438,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Crespón,San Nicolás 400-500,Calle
69341,7/17/2018,-31.41835853,-64.16810229,438,Juniors,Menor a 4m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,Leve,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Crespón,San Nicolás 400-500,Calle
69342,7/17/2018,-31.41841203,-64.16812174,440,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Crespón,San Nicolás 400-500,Calle
69343,7/17/2018,-31.41847441,-64.16812945,440,Juniors,Entre 4m. y 7m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Crespón,San Nicolás 400-500,Calle
69344,7/17/2018,-31.41854479,-64.16814588,/-450,Juniors,Entre 4m. y 7m.,"Mayor 0,40m",Maduro,Bueno,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Palmera Phoenix,San Nicolás 400-500,Calle
69347,7/17/2018,-31.41860974,-64.16816466,/-450,Juniors,Menor a 4m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Otra especie,San Nicolás 400-500,Calle
69348,7/17/2018,-31.41873506,-64.16822266,460,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Bueno,Leve,No,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Crespón,San Nicolás 400-500,Calle
69349,7/17/2018,-31.41881632,-64.16824277,460,Juniors,Menor a 4m.,"Entre 0,10m. y 0,40m.",Maduro,Bueno,Leve,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Limpiatubos,San Nicolás 400-500,Calle
69350,7/17/2018,-31.41887497,-64.16826054,474,Juniors,Mayor a 10m,"Entre 0,10m. y 0,40m.",Maduro,Regular,Leve,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Lapacho Rosado,San Nicolás 400-500,Calle
69351,7/17/2018,-31.41894421,-64.16827127,480,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,No,,Brachichito,San Nicolás 400-500,Calle
69352,7/17/2018,-31.41898827,-64.16827999,488,Juniors,Menor a 4m.,"Menor a 0,10m.",Joven,Bueno,No,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Sin intervenciones,TRUE,FALSE,Franja Verde,No,,Ficus Benjamina,San Nicolás 400-500,Calle
69353,7/17/2018,-31.41903348,-64.16828569,488,Juniors,Entre 7m. y 10m.,"Entre 0,10m. y 0,40m.",Maduro,Regular,No,No,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,No,Mantenimiento,TRUE,FALSE,Franja Verde,Leve,,Fresno Americano,San Nicolás 400-500,Calle
